code,brk_height,brk_tt_len,longhu_dis,xt_start,xt_end,brk_end,stage,date
a3cdea2a72933cce682c1714d790356b,6.12,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
de97e4bbfd5b091b295c7bf3d5853492,2.49,2,-1,2018-02-14,2018-03-08,2018-03-12,5,2018-03-09
de97e4bbfd5b091b295c7bf3d5853492,2.82,2,-1,2018-03-12,2018-04-09,2018-04-11,5,2018-04-10
de97e4bbfd5b091b295c7bf3d5853492,10.75,2,-1,2018-04-11,2018-05-25,2018-05-29,5,2018-05-28
de97e4bbfd5b091b295c7bf3d5853492,10.0,1,0,2018-06-19,2018-07-24,2018-07-25,5,2018-07-25
882008b7c0093be10886ecbf35d2b7ed,6.62,2,-1,2018-02-26,2018-03-09,2018-03-13,5,2018-03-12
882008b7c0093be10886ecbf35d2b7ed,15.77,3,1,2018-05-07,2018-05-17,2018-05-22,5,2018-05-18
882008b7c0093be10886ecbf35d2b7ed,4.57,1,-1,2018-07-10,2018-07-23,2018-07-24,5,2018-07-24
af8f868eab645258f7dd2d31803a81fb,3.46,1,-1,2018-02-13,2018-02-28,2018-03-01,5,2018-03-01
af8f868eab645258f7dd2d31803a81fb,5.47,2,-1,2018-03-05,2018-03-19,2018-03-21,5,2018-03-20
fd667c463f0e358dd2e97ec0504ba29e,7.14,2,-1,2018-02-26,2018-03-08,2018-03-12,5,2018-03-09
fd667c463f0e358dd2e97ec0504ba29e,6.12,2,-1,2018-03-16,2018-04-16,2018-04-18,5,2018-04-17
fd667c463f0e358dd2e97ec0504ba29e,3.79,2,-1,2018-04-18,2018-05-11,2018-05-15,5,2018-05-14
fd667c463f0e358dd2e97ec0504ba29e,3.12,1,-1,2018-06-14,2018-06-28,2018-06-29,5,2018-06-29
fd667c463f0e358dd2e97ec0504ba29e,3.44,1,-1,2018-06-29,2018-07-09,2018-07-10,5,2018-07-10
fd667c463f0e358dd2e97ec0504ba29e,2.97,1,-1,2018-07-10,2018-07-23,2018-07-24,5,2018-07-24
75a9e8dc47514c7e4e4a366c587a6062,14.92,2,1,2018-02-13,2018-03-09,2018-03-13,5,2018-03-12
75a9e8dc47514c7e4e4a366c587a6062,7.2,3,-1,2018-06-19,2018-07-23,2018-07-26,5,2018-07-24
bfd8c38dfc8d9bedc90cfc8e850db4b6,20.92,2,1,2018-02-22,2018-03-08,2018-03-12,5,2018-03-09
bfd8c38dfc8d9bedc90cfc8e850db4b6,21.17,2,1,2018-06-26,2018-07-25,2018-07-27,5,2018-07-26
ce1f3a2fd471e4c9bab6cb7af4b3beb3,17.87,2,0,2018-03-20,2018-04-10,2018-04-12,5,2018-04-11
ce1f3a2fd471e4c9bab6cb7af4b3beb3,7.84,2,-1,2018-04-13,2018-04-26,2018-05-02,5,2018-04-27
ce1f3a2fd471e4c9bab6cb7af4b3beb3,6.88,2,-1,2018-06-27,2018-07-11,2018-07-13,5,2018-07-12
ed73d21debdfd1fd5a46b67fd4744145,10.87,2,1,2018-05-07,2018-06-08,2018-06-12,5,2018-06-11
dceb365881f5c1f186c2351d8295cdf9,11.5,2,-1,2018-02-27,2018-03-09,2018-03-13,5,2018-03-12
77514ca55553abdde500719745d7e2d2,25.46,3,2,2018-06-21,2018-07-12,2018-07-17,5,2018-07-13
feae446d20795923669d1a31dcb6a126,6.63,2,-1,2018-02-23,2018-04-10,2018-04-12,5,2018-04-11
feae446d20795923669d1a31dcb6a126,43.42,7,5,2018-04-12,2018-04-20,2018-05-03,5,2018-04-23
f96c830ae1172926ceaa41ec4fad1be9,10.99,2,0,2018-06-27,2018-07-12,2018-07-16,5,2018-07-13
ebc7cfc977b08ea265cf733e0488c19f,6.48,1,-1,2018-02-27,2018-03-28,2018-03-29,5,2018-03-29
ebc7cfc977b08ea265cf733e0488c19f,13.91,2,-1,2018-04-20,2018-05-07,2018-05-09,5,2018-05-08
316de35aea4eb583ea7c90ebd4345f70,14.23,2,-1,2018-07-02,2018-07-12,2018-07-16,5,2018-07-13
316de35aea4eb583ea7c90ebd4345f70,9.11,5,-1,2018-07-16,2018-08-02,2018-08-09,5,2018-08-03
518872230bf289d54319c0ab576f868c,3.84,2,-1,2018-03-27,2018-04-23,2018-04-25,5,2018-04-24
518872230bf289d54319c0ab576f868c,4.41,1,-1,2018-04-25,2018-05-21,2018-05-22,5,2018-05-22
abf3c1cca9650357e60ce2c70fc313a0,5.26,1,-1,2018-04-02,2018-04-24,2018-04-25,5,2018-04-25
abf3c1cca9650357e60ce2c70fc313a0,9.99,1,-1,2018-05-04,2018-05-21,2018-05-22,5,2018-05-22
abf3c1cca9650357e60ce2c70fc313a0,4.61,2,-1,2018-06-21,2018-07-18,2018-07-20,5,2018-07-19
abf3c1cca9650357e60ce2c70fc313a0,82.48,8,2,2018-07-20,2018-07-30,2018-08-09,5,2018-07-31
8d337c4e871829bc5f4037d97b505b8e,12.56,2,-1,2018-02-14,2018-03-06,2018-03-08,5,2018-03-07
8d337c4e871829bc5f4037d97b505b8e,7.59,2,-1,2018-04-09,2018-05-14,2018-05-16,5,2018-05-15
8d337c4e871829bc5f4037d97b505b8e,18.22,2,-1,2018-05-16,2018-05-30,2018-06-01,5,2018-05-31
8d337c4e871829bc5f4037d97b505b8e,3.82,3,-1,2018-06-19,2018-06-29,2018-07-04,5,2018-07-02
8d337c4e871829bc5f4037d97b505b8e,4.56,2,-1,2018-07-04,2018-07-26,2018-07-30,5,2018-07-27
505f309aa03846d44dcb1be2af33d9d9,10.0,1,0,2018-02-13,2018-03-09,2018-03-12,5,2018-03-12
283c460233e5911062931e03e26e733a,4.93,2,-1,2018-02-26,2018-03-08,2018-03-12,5,2018-03-09
283c460233e5911062931e03e26e733a,8.67,1,-1,2018-06-19,2018-07-18,2018-07-19,5,2018-07-19
0528d5200894495eaf64c0a33872d7e4,10.02,1,0,2018-07-11,2018-07-25,2018-07-26,5,2018-07-26
92c406f67bad0c4545725b057066ca5f,2.39,2,-1,2018-02-13,2018-03-02,2018-03-06,5,2018-03-05
92c406f67bad0c4545725b057066ca5f,9.98,1,0,2018-03-23,2018-04-03,2018-04-04,5,2018-04-04
92c406f67bad0c4545725b057066ca5f,10.02,1,0,2018-05-02,2018-05-24,2018-05-25,5,2018-05-25
86f49a7be93b6b61694c2aec4645fb08,3.06,2,-1,2018-02-14,2018-03-08,2018-03-12,5,2018-03-09
86f49a7be93b6b61694c2aec4645fb08,8.71,1,-1,2018-03-12,2018-04-26,2018-04-27,5,2018-04-27
86f49a7be93b6b61694c2aec4645fb08,33.26,3,0,2018-05-14,2018-05-22,2018-05-25,5,2018-05-23
86f49a7be93b6b61694c2aec4645fb08,10.77,2,0,2018-05-30,2018-06-11,2018-06-13,5,2018-06-12
fcbf78c90c556cc247244c1f786a9b59,10.0,1,-1,2018-02-13,2018-03-05,2018-03-06,5,2018-03-06
fcbf78c90c556cc247244c1f786a9b59,7.4,2,-1,2018-03-06,2018-03-14,2018-03-16,5,2018-03-15
fcbf78c90c556cc247244c1f786a9b59,4.24,3,-1,2018-04-20,2018-05-08,2018-05-11,5,2018-05-09
fcbf78c90c556cc247244c1f786a9b59,3.86,1,-1,2018-06-21,2018-07-16,2018-07-17,5,2018-07-17
fcbf78c90c556cc247244c1f786a9b59,9.97,1,0,2018-07-17,2018-07-30,2018-07-31,5,2018-07-31
8c40e426eb34646c9255c86a55011d5a,27.74,6,5,2018-02-27,2018-03-09,2018-03-19,5,2018-03-12
95e70c5a7763a3aadaa723f7f00c26f1,4.42,3,-1,2018-02-27,2018-03-08,2018-03-13,5,2018-03-09
95e70c5a7763a3aadaa723f7f00c26f1,9.64,3,-1,2018-03-13,2018-03-22,2018-03-27,5,2018-03-23
95e70c5a7763a3aadaa723f7f00c26f1,7.11,1,-1,2018-04-26,2018-05-17,2018-05-18,5,2018-05-18
95e70c5a7763a3aadaa723f7f00c26f1,14.94,3,-1,2018-06-19,2018-06-28,2018-07-03,5,2018-06-29
ee01472c31eddd7800e7d7719841b45d,123.64,9,2,2018-06-21,2018-07-05,2018-08-14,5,2018-07-06
67e58940b5ec9fa7044f21c58bb48658,21.74,3,-1,2018-02-27,2018-03-28,2018-04-02,5,2018-03-29
67e58940b5ec9fa7044f21c58bb48658,33.06,3,1,2018-04-24,2018-05-24,2018-05-29,5,2018-05-25
67e58940b5ec9fa7044f21c58bb48658,5.84,1,-1,2018-06-19,2018-07-09,2018-07-10,5,2018-07-10
51e16e2093c72afa6970683eddc257e9,6.9,2,-1,2018-02-13,2018-03-08,2018-03-12,5,2018-03-09
51e16e2093c72afa6970683eddc257e9,33.13,3,1,2018-04-03,2018-05-07,2018-05-10,5,2018-05-08
1bf2e19aa161488b53042af501a18473,16.9,2,1,2018-03-01,2018-03-21,2018-03-23,5,2018-03-22
1bf2e19aa161488b53042af501a18473,13.46,2,0,2018-03-23,2018-04-12,2018-04-16,5,2018-04-13
1bf2e19aa161488b53042af501a18473,12.31,2,1,2018-04-17,2018-05-09,2018-05-11,5,2018-05-10
1bf2e19aa161488b53042af501a18473,10.01,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
3c6b720d21e2f7b9c9c2f1f94b1d923b,5.04,3,-1,2018-02-13,2018-03-01,2018-03-06,5,2018-03-02
3c6b720d21e2f7b9c9c2f1f94b1d923b,7.97,2,-1,2018-03-06,2018-05-23,2018-05-25,5,2018-05-24
3c6b720d21e2f7b9c9c2f1f94b1d923b,10.01,1,-1,2018-05-30,2018-06-08,2018-06-11,5,2018-06-11
3dbe89ba7d180b17f21b97ec2e4068f5,3.87,1,-1,2018-03-06,2018-04-09,2018-04-10,5,2018-04-10
3dbe89ba7d180b17f21b97ec2e4068f5,9.99,1,0,2018-04-10,2018-07-23,2018-07-24,5,2018-07-24
cec28de4507234c899e3a1cb55637a7f,4.6,2,-1,2018-02-14,2018-03-09,2018-03-13,5,2018-03-12
cec28de4507234c899e3a1cb55637a7f,9.28,1,-1,2018-03-13,2018-03-29,2018-03-30,5,2018-03-30
cec28de4507234c899e3a1cb55637a7f,21.01,2,1,2018-03-30,2018-05-25,2018-05-29,5,2018-05-28
b4e4287067775f994b5ba9cf978758f5,8.03,2,-1,2018-02-22,2018-03-08,2018-03-12,5,2018-03-09
b4e4287067775f994b5ba9cf978758f5,13.63,2,-1,2018-04-17,2018-05-08,2018-05-10,5,2018-05-09
b4e4287067775f994b5ba9cf978758f5,3.78,2,-1,2018-05-10,2018-05-18,2018-05-22,5,2018-05-21
b4e4287067775f994b5ba9cf978758f5,42.54,4,1,2018-05-24,2018-06-06,2018-06-12,5,2018-06-07
b4e4287067775f994b5ba9cf978758f5,6.28,2,0,2018-06-14,2018-07-02,2018-07-04,5,2018-07-03
fae27779fc426b712eaf4616edfb5394,3.35,2,-1,2018-02-13,2018-02-28,2018-03-02,5,2018-03-01
fae27779fc426b712eaf4616edfb5394,13.44,2,-1,2018-03-02,2018-03-21,2018-03-23,5,2018-03-22
fae27779fc426b712eaf4616edfb5394,4.07,1,-1,2018-04-17,2018-05-08,2018-05-09,5,2018-05-09
fae27779fc426b712eaf4616edfb5394,10.08,1,-1,2018-06-19,2018-07-24,2018-07-25,5,2018-07-25
1a571b49aa98cd6aeee7c19341339d99,3.09,2,-1,2018-02-13,2018-03-07,2018-03-09,5,2018-03-08
1a571b49aa98cd6aeee7c19341339d99,7.97,2,-1,2018-03-09,2018-03-22,2018-03-26,5,2018-03-23
149ca67ecbe20acc9cb848ba1bdfd360,4.36,1,-1,2018-04-03,2018-04-18,2018-04-19,5,2018-04-19
149ca67ecbe20acc9cb848ba1bdfd360,20.98,2,0,2018-06-19,2018-07-02,2018-07-04,5,2018-07-03
149ca67ecbe20acc9cb848ba1bdfd360,3.99,1,-1,2018-07-10,2018-07-23,2018-07-24,5,2018-07-24
49df18b6eaea8275e586c2f423fe3fe9,18.23,3,0,2018-06-06,2018-06-25,2018-06-28,5,2018-06-26
5386a8b5566f961d0cd90edf4d0514e2,4.6,2,-1,2018-02-27,2018-03-08,2018-03-12,5,2018-03-09
5386a8b5566f961d0cd90edf4d0514e2,2.99,1,-1,2018-03-12,2018-03-20,2018-03-21,5,2018-03-21
5386a8b5566f961d0cd90edf4d0514e2,2.79,1,-1,2018-03-30,2018-04-23,2018-04-24,5,2018-04-24
5386a8b5566f961d0cd90edf4d0514e2,24.55,3,1,2018-04-24,2018-05-07,2018-05-10,5,2018-05-08
5386a8b5566f961d0cd90edf4d0514e2,10.47,3,-1,2018-06-20,2018-07-04,2018-07-09,5,2018-07-05
23a56862efdc5153ccfbda134e0e52f1,8.21,2,-1,2018-02-26,2018-03-08,2018-03-12,5,2018-03-09
23a56862efdc5153ccfbda134e0e52f1,11.75,3,-1,2018-03-27,2018-04-09,2018-04-12,5,2018-04-10
23a56862efdc5153ccfbda134e0e52f1,7.4,3,-1,2018-04-18,2018-05-08,2018-05-11,5,2018-05-09
23a56862efdc5153ccfbda134e0e52f1,21.01,2,1,2018-05-11,2018-05-23,2018-05-25,5,2018-05-24
23a56862efdc5153ccfbda134e0e52f1,4.98,2,-1,2018-06-19,2018-06-27,2018-06-29,5,2018-06-28
ab2016780eb8fa4dfbdf970e1a73bcb6,9.08,4,-1,2018-02-13,2018-03-02,2018-03-08,5,2018-03-05
ab2016780eb8fa4dfbdf970e1a73bcb6,77.2,6,1,2018-04-02,2018-04-16,2018-04-24,5,2018-04-17
dc0f06cf44629fab5851359b61bc5b60,10.24,2,0,2018-06-19,2018-07-19,2018-07-23,5,2018-07-20
34261df04d17291a3155ed675d0b679f,5.64,3,-1,2018-02-14,2018-03-07,2018-03-12,5,2018-03-08
34261df04d17291a3155ed675d0b679f,8.75,2,-1,2018-03-12,2018-04-03,2018-04-09,5,2018-04-04
34261df04d17291a3155ed675d0b679f,10.01,1,0,2018-04-10,2018-05-11,2018-05-14,5,2018-05-14
34261df04d17291a3155ed675d0b679f,5.52,2,-1,2018-05-30,2018-06-12,2018-06-14,5,2018-06-13
8c8ae9f5f1f949d8eca0fe06a2f1cb3e,9.56,4,-1,2018-04-23,2018-05-04,2018-05-10,5,2018-05-07
8c8ae9f5f1f949d8eca0fe06a2f1cb3e,21.0,2,0,2018-05-10,2018-05-24,2018-05-28,5,2018-05-25
dedceb73bc07548b7cae49064f7fa200,4.76,1,-1,2018-02-13,2018-03-02,2018-03-05,5,2018-03-05
dedceb73bc07548b7cae49064f7fa200,16.32,3,1,2018-03-05,2018-03-29,2018-04-03,5,2018-03-30
dedceb73bc07548b7cae49064f7fa200,4.99,1,-1,2018-04-03,2018-04-19,2018-04-20,5,2018-04-20
dedceb73bc07548b7cae49064f7fa200,10.7,4,-1,2018-06-19,2018-06-27,2018-07-03,5,2018-06-28
dedceb73bc07548b7cae49064f7fa200,4.9,1,-1,2018-07-03,2018-07-20,2018-07-23,5,2018-07-23
03f993af9a313f79205b23641b9cfcb2,9.98,1,-1,2018-06-19,2018-07-23,2018-07-24,5,2018-07-24
616dfa17a8b6e1751563c619c1dd9c44,10.0,1,-1,2018-02-27,2018-03-19,2018-03-20,5,2018-03-20
616dfa17a8b6e1751563c619c1dd9c44,4.03,2,-1,2018-03-20,2018-04-02,2018-04-04,5,2018-04-03
616dfa17a8b6e1751563c619c1dd9c44,12.16,2,-1,2018-04-17,2018-05-07,2018-05-09,5,2018-05-08
616dfa17a8b6e1751563c619c1dd9c44,20.63,2,0,2018-05-09,2018-05-24,2018-05-28,5,2018-05-25
616dfa17a8b6e1751563c619c1dd9c44,9.99,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
7436d0235b1271035dfb4cbc100761e8,5.69,2,-1,2018-02-14,2018-03-13,2018-03-15,5,2018-03-14
7436d0235b1271035dfb4cbc100761e8,5.39,2,-1,2018-03-15,2018-03-23,2018-03-27,5,2018-03-26
7436d0235b1271035dfb4cbc100761e8,7.48,3,-1,2018-03-27,2018-04-04,2018-04-11,5,2018-04-09
7436d0235b1271035dfb4cbc100761e8,6.98,2,-1,2018-04-11,2018-05-08,2018-05-10,5,2018-05-09
7436d0235b1271035dfb4cbc100761e8,9.99,1,0,2018-07-19,2018-07-30,2018-07-31,5,2018-07-31
78ea52ba6ccece64ae61cc8c1a1b350c,3.44,1,-1,2018-02-14,2018-03-06,2018-03-07,5,2018-03-07
78ea52ba6ccece64ae61cc8c1a1b350c,17.16,2,-1,2018-03-07,2018-03-23,2018-03-27,5,2018-03-26
78ea52ba6ccece64ae61cc8c1a1b350c,10.0,1,-1,2018-03-27,2018-04-04,2018-04-09,5,2018-04-09
78ea52ba6ccece64ae61cc8c1a1b350c,10.02,1,0,2018-05-02,2018-06-12,2018-06-13,5,2018-06-13
78ea52ba6ccece64ae61cc8c1a1b350c,2.55,1,-1,2018-06-13,2018-06-26,2018-06-27,5,2018-06-27
ccc765688e55c4d9d9d937307f10c680,6.17,1,-1,2018-02-26,2018-03-21,2018-03-22,5,2018-03-22
ccc765688e55c4d9d9d937307f10c680,2.41,1,-1,2018-03-22,2018-04-13,2018-04-16,5,2018-04-16
ccc765688e55c4d9d9d937307f10c680,10.0,1,-1,2018-05-15,2018-05-23,2018-05-24,5,2018-05-24
f63d207ce54d7ed33b208e8d69d05838,6.92,4,-1,2018-02-14,2018-03-07,2018-03-13,5,2018-03-08
f63d207ce54d7ed33b208e8d69d05838,5.52,1,-1,2018-03-13,2018-04-04,2018-04-09,5,2018-04-09
f63d207ce54d7ed33b208e8d69d05838,11.03,2,-1,2018-04-09,2018-05-07,2018-05-09,5,2018-05-08
f63d207ce54d7ed33b208e8d69d05838,3.57,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
f63d207ce54d7ed33b208e8d69d05838,22.9,3,2,2018-06-29,2018-07-18,2018-07-23,5,2018-07-19
95eea8a649b3b4c8a8fe3b4bcad5f04a,11.57,2,0,2018-06-19,2018-07-19,2018-07-23,5,2018-07-20
51967a27fb5698719c34e10f064f7b86,23.48,4,-1,2018-02-27,2018-03-07,2018-03-13,5,2018-03-08
51967a27fb5698719c34e10f064f7b86,72.07,7,0,2018-04-17,2018-05-14,2018-05-23,5,2018-05-15
51967a27fb5698719c34e10f064f7b86,8.12,2,-1,2018-06-19,2018-06-27,2018-06-29,5,2018-06-28
637e52543917e613c64ed0a83add8b43,22.57,4,1,2018-02-22,2018-03-06,2018-03-12,5,2018-03-07
637e52543917e613c64ed0a83add8b43,4.94,1,-1,2018-03-30,2018-04-23,2018-04-24,5,2018-04-24
637e52543917e613c64ed0a83add8b43,5.5,1,-1,2018-07-02,2018-07-17,2018-07-18,5,2018-07-18
828805968c56ea34f3345ffffabd7d1a,7.25,3,-1,2018-02-27,2018-03-07,2018-03-12,5,2018-03-08
828805968c56ea34f3345ffffabd7d1a,11.6,4,-1,2018-03-12,2018-03-28,2018-04-03,5,2018-03-29
828805968c56ea34f3345ffffabd7d1a,33.07,3,1,2018-04-03,2018-05-04,2018-05-09,5,2018-05-07
828805968c56ea34f3345ffffabd7d1a,14.09,3,-1,2018-06-25,2018-07-04,2018-07-09,5,2018-07-05
82e84fac19dcb6d6306906e93dc3ba76,9.62,3,-1,2018-02-26,2018-03-09,2018-03-14,5,2018-03-12
82e84fac19dcb6d6306906e93dc3ba76,4.82,2,-1,2018-05-02,2018-05-17,2018-05-21,5,2018-05-18
82e84fac19dcb6d6306906e93dc3ba76,12.73,2,-1,2018-05-25,2018-06-05,2018-06-07,5,2018-06-06
aa77c6b61fbdad44f3e31adf24bdb29b,16.12,5,4,2018-02-27,2018-03-07,2018-03-14,5,2018-03-08
aa77c6b61fbdad44f3e31adf24bdb29b,3.61,1,-1,2018-03-20,2018-06-04,2018-06-05,5,2018-06-05
8254e055af77593dee629871833c9eb2,12.1,2,0,2018-03-30,2018-05-08,2018-05-10,5,2018-05-09
8254e055af77593dee629871833c9eb2,5.09,1,0,2018-05-10,2018-05-24,2018-05-25,5,2018-05-25
e14c910b1eb765c3e18b525234d97d73,27.34,3,2,2018-06-19,2018-07-19,2018-07-24,5,2018-07-20
775dbee1423bb849cb3e369701e0c577,11.1,2,-1,2018-02-13,2018-03-02,2018-03-06,5,2018-03-05
775dbee1423bb849cb3e369701e0c577,33.1,3,1,2018-03-06,2018-03-16,2018-03-21,5,2018-03-19
775dbee1423bb849cb3e369701e0c577,5.04,1,-1,2018-03-26,2018-04-10,2018-04-11,5,2018-04-11
775dbee1423bb849cb3e369701e0c577,6.68,1,-1,2018-04-12,2018-05-02,2018-05-03,5,2018-05-03
775dbee1423bb849cb3e369701e0c577,10.12,4,-1,2018-06-19,2018-06-27,2018-07-03,5,2018-06-28
775dbee1423bb849cb3e369701e0c577,14.26,2,-1,2018-07-03,2018-07-19,2018-07-23,5,2018-07-20
8f50db0e88c2ba82695b3a468cae240e,25.81,4,0,2018-02-13,2018-03-06,2018-03-12,5,2018-03-07
8f50db0e88c2ba82695b3a468cae240e,10.01,1,-1,2018-03-15,2018-04-10,2018-04-11,5,2018-04-11
ab3fbe1ebeddecb016b0bd3ee9d1a7b4,8.9,1,-1,2018-02-27,2018-03-07,2018-03-08,5,2018-03-08
ab3fbe1ebeddecb016b0bd3ee9d1a7b4,6.23,1,-1,2018-06-20,2018-07-09,2018-07-10,5,2018-07-10
2050c22d45d7bfa51377367552b189f3,11.04,4,-1,2018-02-13,2018-03-02,2018-03-08,5,2018-03-05
2050c22d45d7bfa51377367552b189f3,38.24,4,1,2018-03-08,2018-03-30,2018-04-09,5,2018-04-02
2050c22d45d7bfa51377367552b189f3,15.94,3,1,2018-04-23,2018-05-17,2018-05-22,5,2018-05-18
2050c22d45d7bfa51377367552b189f3,13.86,2,1,2018-06-19,2018-07-19,2018-07-23,5,2018-07-20
e740e21a7ae6ea5c1aae29a1d71cadd6,19.32,3,1,2018-02-14,2018-03-05,2018-03-08,5,2018-03-06
ad4e3aa3acedfb5fe3597870b268a7d6,5.02,2,-1,2018-03-26,2018-04-04,2018-04-10,5,2018-04-09
ad4e3aa3acedfb5fe3597870b268a7d6,6.07,2,-1,2018-04-20,2018-06-08,2018-06-12,5,2018-06-11
57838d25aa1afca3d0b67c2afbcfe2d5,8.66,6,-1,2018-02-13,2018-03-02,2018-03-12,5,2018-03-05
57838d25aa1afca3d0b67c2afbcfe2d5,5.14,3,-1,2018-03-12,2018-03-27,2018-03-30,5,2018-03-28
57838d25aa1afca3d0b67c2afbcfe2d5,34.26,4,2,2018-03-30,2018-05-04,2018-05-10,5,2018-05-07
57838d25aa1afca3d0b67c2afbcfe2d5,7.24,1,-1,2018-06-19,2018-07-02,2018-07-03,5,2018-07-03
57838d25aa1afca3d0b67c2afbcfe2d5,10.0,1,0,2018-07-03,2018-07-11,2018-07-12,5,2018-07-12
d6a02e9231811525f1f147a2c1611bd4,5.02,3,-1,2018-02-22,2018-03-07,2018-03-12,5,2018-03-08
3e6569ba92ffc76fc525053be92ba056,28.06,6,5,2018-02-22,2018-03-21,2018-03-29,5,2018-03-22
3e6569ba92ffc76fc525053be92ba056,6.52,3,-1,2018-04-17,2018-05-03,2018-05-08,5,2018-05-04
3e6569ba92ffc76fc525053be92ba056,9.99,1,-1,2018-07-05,2018-07-17,2018-07-18,5,2018-07-18
c2bf3cdeeb1d6cf45314344f7e4cf668,18.09,2,1,2018-03-13,2018-03-26,2018-03-28,5,2018-03-27
c2bf3cdeeb1d6cf45314344f7e4cf668,8.81,1,-1,2018-05-30,2018-06-11,2018-06-12,5,2018-06-12
e912a848db471d5efead3f41ff6eb24e,7.3,2,-1,2018-02-13,2018-03-02,2018-03-06,5,2018-03-05
e912a848db471d5efead3f41ff6eb24e,10.0,1,0,2018-03-06,2018-03-27,2018-03-28,5,2018-03-28
e912a848db471d5efead3f41ff6eb24e,23.6,3,2,2018-04-18,2018-05-02,2018-05-07,5,2018-05-03
e912a848db471d5efead3f41ff6eb24e,8.14,2,-1,2018-05-07,2018-05-18,2018-05-22,5,2018-05-21
e912a848db471d5efead3f41ff6eb24e,13.97,2,0,2018-06-19,2018-07-13,2018-07-17,5,2018-07-16
17946d2d334ab7039d8fc45172b741c1,15.57,2,-1,2018-02-13,2018-03-02,2018-03-06,5,2018-03-05
17946d2d334ab7039d8fc45172b741c1,5.8,2,-1,2018-03-06,2018-04-03,2018-04-09,5,2018-04-04
17946d2d334ab7039d8fc45172b741c1,3.66,1,-1,2018-04-20,2018-05-09,2018-05-10,5,2018-05-10
17946d2d334ab7039d8fc45172b741c1,3.69,1,-1,2018-05-10,2018-05-30,2018-05-31,5,2018-05-31
2a705f1d1f66c6c59dd28e330b45f3b0,5.97,2,-1,2018-03-01,2018-03-29,2018-04-02,5,2018-03-30
2a705f1d1f66c6c59dd28e330b45f3b0,8.19,4,-1,2018-04-13,2018-05-11,2018-05-17,5,2018-05-14
2a705f1d1f66c6c59dd28e330b45f3b0,21.01,2,0,2018-07-02,2018-07-13,2018-07-17,5,2018-07-16
0ba40e818c13117770d55859e8fc13b9,5.18,3,-1,2018-02-26,2018-03-07,2018-03-12,5,2018-03-08
0ba40e818c13117770d55859e8fc13b9,64.92,6,2,2018-03-12,2018-03-28,2018-04-11,5,2018-03-29
0ba40e818c13117770d55859e8fc13b9,17.59,3,2,2018-04-13,2018-05-07,2018-05-10,5,2018-05-08
0ba40e818c13117770d55859e8fc13b9,3.18,1,-1,2018-06-20,2018-06-28,2018-06-29,5,2018-06-29
cbbf527c7dabdf72b503e92ae66ab550,4.67,3,-1,2018-02-27,2018-03-07,2018-03-12,5,2018-03-08
cbbf527c7dabdf72b503e92ae66ab550,9.09,3,-1,2018-03-12,2018-04-02,2018-04-09,5,2018-04-03
56c537747425ebaa0d7cdcd3ffa0bd1b,5.57,1,-1,2018-02-22,2018-03-12,2018-03-13,5,2018-03-13
56c537747425ebaa0d7cdcd3ffa0bd1b,3.17,1,-1,2018-03-26,2018-04-04,2018-04-09,5,2018-04-09
56c537747425ebaa0d7cdcd3ffa0bd1b,4.66,3,-1,2018-05-02,2018-05-17,2018-05-22,5,2018-05-18
56c537747425ebaa0d7cdcd3ffa0bd1b,17.14,2,0,2018-05-22,2018-06-01,2018-06-05,5,2018-06-04
56c537747425ebaa0d7cdcd3ffa0bd1b,10.01,1,-1,2018-06-20,2018-07-16,2018-07-17,5,2018-07-17
c38052a4a07190c39358b16e90be353e,4.28,2,-1,2018-02-27,2018-04-11,2018-04-13,5,2018-04-12
c38052a4a07190c39358b16e90be353e,17.91,3,0,2018-04-16,2018-05-17,2018-05-22,5,2018-05-18
6f4d10b74c55626353263f76523fb7c3,7.72,3,-1,2018-02-13,2018-03-07,2018-03-12,5,2018-03-08
6f4d10b74c55626353263f76523fb7c3,12.52,2,0,2018-03-16,2018-03-30,2018-04-03,5,2018-04-02
6f4d10b74c55626353263f76523fb7c3,6.38,1,-1,2018-04-20,2018-05-10,2018-05-11,5,2018-05-11
82d87fcb5dd195aabfb59086438ba37f,9.71,4,-1,2018-02-27,2018-03-07,2018-03-13,5,2018-03-08
82d87fcb5dd195aabfb59086438ba37f,3.09,1,-1,2018-03-13,2018-03-21,2018-03-22,5,2018-03-22
82d87fcb5dd195aabfb59086438ba37f,6.36,1,-1,2018-03-27,2018-05-02,2018-05-03,5,2018-05-03
82d87fcb5dd195aabfb59086438ba37f,10.0,1,0,2018-05-03,2018-06-25,2018-06-26,5,2018-06-26
3a903b2751f67c4e547d3caaff5650d6,9.73,2,-1,2018-02-14,2018-03-05,2018-03-07,5,2018-03-06
3a903b2751f67c4e547d3caaff5650d6,4.76,1,-1,2018-03-12,2018-04-04,2018-04-09,5,2018-04-09
3a903b2751f67c4e547d3caaff5650d6,9.99,1,0,2018-04-09,2018-06-04,2018-06-05,5,2018-06-05
3a903b2751f67c4e547d3caaff5650d6,20.99,2,0,2018-06-26,2018-07-12,2018-07-16,5,2018-07-13
