brk_end,code,created,date,stage,xt_end,xt_start
,e4955fbb81f9497358a857e583d371fa,2018-08-29,2018-08-29,2,2018-08-29,2018-07-20
,923a328a162c76e4b5001eea655f82e6,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,d8bdd23f5545a4d2e454bdd83b41e8de,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,c2efeb9bf2b34e71f6311e315a88ce7a,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,2b512e544d7736fbf761d3a544cb6481,2018-08-29,2018-08-29,2,2018-08-29,2018-07-26
2018-07-26,2b512e544d7736fbf761d3a544cb6481,2018-08-29,2018-07-26,6,2018-07-25,2018-07-17
2018-08-27,702151e65fa151d8e62e3a8d054b12a0,2018-08-29,2018-08-27,6,2018-08-17,2018-08-06
,80bf3690b4e4dc3cccd4189e9a00c6a9,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
2018-08-27,855df5a0af8c474a15eed588520ab2d6,2018-08-29,2018-08-27,6,2018-08-23,2018-08-07
,855df5a0af8c474a15eed588520ab2d6,2018-08-29,2018-07-31,4,2018-07-31,2018-07-18
,8dcfe561524abb2e30195003ed07bdda,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,e0ec03e502e982034b59f0090950ff76,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,a8b36eac953597d4ada17f7ff180331e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
2018-08-13,a8b36eac953597d4ada17f7ff180331e,2018-08-29,2018-08-13,6,2018-08-10,2018-08-02
,014e5cf9002d3205c093f47b68979351,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,014e5cf9002d3205c093f47b68979351,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,7b270c9258243f02a6be787fd8442594,2018-08-29,2018-08-29,2,2018-08-29,2018-08-16
2018-08-16,7b270c9258243f02a6be787fd8442594,2018-08-29,2018-08-16,6,2018-08-10,2018-08-02
2018-08-02,7b270c9258243f02a6be787fd8442594,2018-08-29,2018-08-02,6,2018-07-27,2018-07-17
,b79ae4498f2f86b999e5bac1eb842ca6,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,6bfcf09d56d2de004147d391af488787,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,efe5aaa6fd44e1886ff9b0431ee660d9,2018-08-29,2018-08-29,2,2018-08-29,2018-08-07
,83e7180b92a794d7906f0d4b1be2b317,2018-08-29,2018-08-28,4,2018-08-28,2018-07-31
2018-07-31,83e7180b92a794d7906f0d4b1be2b317,2018-08-29,2018-07-31,6,2018-07-27,2018-07-19
,e9995213d68f78a5adee2f924d43c5d6,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,4c1159b121e0222dd85f3912c8865296,2018-08-29,2018-08-29,2,2018-08-29,2018-08-13
,a35a5559a5f5e5993a364e08978ad6ed,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,e5b5fe5e6ace664064b12069dd756a10,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
2018-08-17,e5b5fe5e6ace664064b12069dd756a10,2018-08-29,2018-08-17,6,2018-08-15,2018-07-17
,faf2abb06cbe624f06a49cfa47ef392f,2018-08-29,2018-08-27,4,2018-08-27,2018-08-17
,c83ae72f3cddf46fd207130984fa26ba,2018-08-29,2018-08-29,2,2018-08-29,2018-08-13
,c83ae72f3cddf46fd207130984fa26ba,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,a4158c6c2270ea49417937d4ef321025,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,a3c1860631ee6b546c45047389f80c2f,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,e5e3067c9f977dff2b88c9e53302c9a1,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,645253df3a88be04f89b6277ae078aa4,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,738a8fa59e18ea62e874ef459b8543a8,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,a1a97870d168675c07e2b6e514152edd,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,56ae716b5ca6c986e2e67561816a721e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
,56ae716b5ca6c986e2e67561816a721e,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,5e93862ba65d8e1ebfccc45133caf519,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,b941056cd802422377471e73ab9babf3,2018-08-29,2018-08-29,2,2018-08-29,2018-07-25
,92fdfcb0ce8afd58b7fa70c143f34d6b,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,39eb2603aefb9053c6e4d97f49249d98,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,a5d8c05b1f1aab20305646fcd265fa77,2018-08-29,2018-08-29,2,2018-08-29,2018-08-13
2018-08-07,a5d8c05b1f1aab20305646fcd265fa77,2018-08-29,2018-08-07,6,2018-08-03,2018-07-17
,567b28d0699122f257d7d44f2df41f0a,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,2117272a087c8f58adcb09e64bab3a4b,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
2018-08-07,2117272a087c8f58adcb09e64bab3a4b,2018-08-29,2018-08-07,6,2018-08-02,2018-07-18
,225f1c1ac6795465095aaed183020cb8,2018-08-29,2018-08-17,4,2018-08-17,2018-07-17
,301be02fa0055121a9fc77a5bbc7150e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,b3b00f7fcadf3f2931a9a3e6dd63f2ee,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
2018-08-14,b3b00f7fcadf3f2931a9a3e6dd63f2ee,2018-08-29,2018-08-14,6,2018-08-14,2018-07-19
2018-08-27,19403fdd28e6414c6bc9c1001a170c03,2018-08-29,2018-08-27,6,2018-08-24,2018-08-08
,7e734f4c30ca85ffdd93a15f4439df05,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,212e1493bc87634ed9baabb37f463ae5,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,8531fb6dad35b0b0129b2b7b331e5a83,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,8531fb6dad35b0b0129b2b7b331e5a83,2018-08-29,2018-07-31,4,2018-07-31,2018-07-18
,740422bcbc64dd32403ae34893fb414c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
2018-08-21,740422bcbc64dd32403ae34893fb414c,2018-08-29,2018-08-21,6,2018-08-17,2018-08-07
,740422bcbc64dd32403ae34893fb414c,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,b47428f9393f44f4a47a8307783d933b,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,77356f727144fd6e6e3eaae47235ced3,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,560251e3f75f65c46da5488791987fa2,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
2018-08-02,560251e3f75f65c46da5488791987fa2,2018-08-29,2018-08-02,6,2018-08-01,2018-07-23
,538e49e3d79147144dd76b1dd76fdfa2,2018-08-29,2018-08-29,2,2018-08-29,2018-07-30
2018-07-30,538e49e3d79147144dd76b1dd76fdfa2,2018-08-29,2018-07-30,6,2018-07-27,2018-07-17
,e0ed59bbd25cd2252d30ac6225bf5e54,2018-08-29,2018-08-29,2,2018-08-29,2018-08-13
2018-08-13,e0ed59bbd25cd2252d30ac6225bf5e54,2018-08-29,2018-08-13,6,2018-08-07,2018-07-20
,6e232153548f5d7a601ed447a3e28af4,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,c57496fb653aa88287364f7cc9a25c67,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,62c65d266fbdcede1a1caeec78bb2296,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-07-27,62c65d266fbdcede1a1caeec78bb2296,2018-08-29,2018-07-27,6,2018-07-26,2018-07-18
,58db646996e2723ecce5d319bef9599f,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,58db646996e2723ecce5d319bef9599f,2018-08-29,2018-07-27,4,2018-07-27,2018-07-18
,4b77f5fce7b7f351cf6a5466caf9eb27,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
2018-08-21,4b77f5fce7b7f351cf6a5466caf9eb27,2018-08-29,2018-08-21,6,2018-08-17,2018-08-07
,4b77f5fce7b7f351cf6a5466caf9eb27,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,5777ec4de8175484b3a395bacbc48d8e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,ec09869623206f224f777fcff6d8df6d,2018-08-29,2018-08-29,2,2018-08-29,2018-07-27
2018-07-27,ec09869623206f224f777fcff6d8df6d,2018-08-29,2018-07-27,6,2018-07-25,2018-07-17
,5c1b7c192c754fc620a9d831ed23ba15,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,5c1b7c192c754fc620a9d831ed23ba15,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,1cb839fcec47a644c2722f76a769abbc,2018-08-29,2018-08-29,2,2018-08-29,2018-08-16
,59f37109c0367a71ed7718f4ac0a4d85,2018-08-29,2018-08-29,2,2018-08-29,2018-07-30
,97b4b104603714b85dca3231e685afab,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
2018-08-21,97b4b104603714b85dca3231e685afab,2018-08-29,2018-08-21,6,2018-08-20,2018-08-06
,97b4b104603714b85dca3231e685afab,2018-08-29,2018-08-01,4,2018-08-01,2018-07-20
,d33f904462a1c22bd02765f5441ffd9d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
2018-08-02,d33f904462a1c22bd02765f5441ffd9d,2018-08-29,2018-08-02,6,2018-08-01,2018-07-18
,d0434bb52fe61f23c318e45ff4f7a52c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-03
2018-08-03,d0434bb52fe61f23c318e45ff4f7a52c,2018-08-29,2018-08-03,6,2018-08-01,2018-07-19
,1428b06b98fcffcd6f366d00194bfde2,2018-08-29,2018-08-29,2,2018-08-29,2018-07-25
,a9de3eb0cf7b41077aae92fdd630c756,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,595990437aca80e8debd5b378f819504,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,3355c9adacfaba494ce692d2684dc811,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,3355c9adacfaba494ce692d2684dc811,2018-08-29,2018-08-01,4,2018-08-01,2018-07-17
,b05364a600503d3ff539d9aff79cd316,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,a24def2ad1631bfd54ae5a136fa9dda3,2018-08-29,2018-08-29,2,2018-08-29,2018-07-30
2018-07-30,a24def2ad1631bfd54ae5a136fa9dda3,2018-08-29,2018-07-30,6,2018-07-27,2018-07-17
,83fd9e3c1901da55134cc9e342effc65,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
,83fd9e3c1901da55134cc9e342effc65,2018-08-29,2018-08-10,4,2018-08-10,2018-07-17
,c07e90916176be035417daa600aa9727,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,68816e7b6bad3c85b76ed70ec9316f91,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
2018-08-21,68816e7b6bad3c85b76ed70ec9316f91,2018-08-29,2018-08-21,6,2018-08-17,2018-08-06
,68816e7b6bad3c85b76ed70ec9316f91,2018-08-29,2018-08-02,4,2018-08-02,2018-07-17
,a63da4e35ab172240a25ae161c013cf7,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
,a63da4e35ab172240a25ae161c013cf7,2018-08-29,2018-08-14,4,2018-08-14,2018-07-30
,0c54cc25e75fc8ebd99bebbb11f253ea,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
2018-08-29,67c33f2dc503849c86bb1b245fbcf6e4,2018-08-29,2018-08-29,5,2018-08-24,2018-07-19
,6eccaecf4cbbdde2e50e911ef23bf1f9,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,63cf4dcd08dab485654c1b19e836a6ee,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,63cf4dcd08dab485654c1b19e836a6ee,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,392f5530741737fcf0f44ad9f53e33c4,2018-08-29,2018-08-29,2,2018-08-29,2018-08-09
2018-08-09,392f5530741737fcf0f44ad9f53e33c4,2018-08-29,2018-08-09,6,2018-08-06,2018-07-17
,9873f73a84a37cd7a6db8ce751d0055c,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,fc5784b605312413e758230dfda79c96,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,a3df5302c33df22c381706ed76355799,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
2018-08-08,a3df5302c33df22c381706ed76355799,2018-08-29,2018-08-08,6,2018-08-06,2018-07-26
2018-07-26,a3df5302c33df22c381706ed76355799,2018-08-29,2018-07-26,6,2018-07-25,2018-07-17
,dfcc85bee119b673f56be5cfbaa0fc16,2018-08-29,2018-08-21,4,2018-08-21,2018-07-17
,3bcfefe56e35bd17ff2a03d82addb2a0,2018-08-29,2018-08-29,2,2018-08-29,2018-07-25
,4fe04aff4e44f266eaa8e7158e0cbd4e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,ba9a33c7688a6565d141a7242310912b,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,5332bef4235b3c033cad597b7d51be55,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,f6683188ce04b045e5180e1aeb5866a0,2018-08-29,2018-08-29,2,2018-08-29,2018-07-27
,d979db7e4bfd98413415c45af620a148,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,d979db7e4bfd98413415c45af620a148,2018-08-29,2018-08-02,4,2018-08-02,2018-07-17
,8cd9fa3042d25761d7811e9173b57a10,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,b9bffffcd7b10e0e75985c1fea5b4528,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,705a975817be838d918f64b797725c1e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
2018-08-29,9fb7cc028db608bf17d9508392a9c8a9,2018-08-29,2018-08-29,5,2018-08-24,2018-07-17
,326f060e978de7500c9a4d52362e3d8f,2018-08-29,2018-08-29,2,2018-08-29,2018-07-31
2018-07-31,326f060e978de7500c9a4d52362e3d8f,2018-08-29,2018-07-31,6,2018-07-26,2018-07-17
,43ba0febaee5ad54c611a13b2706a9e5,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,8ce021a2db884648d50a897b85da3add,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,422bc8f061ab39197a8897a5d9a54364,2018-08-29,2018-08-29,2,2018-08-29,2018-08-14
2018-08-14,422bc8f061ab39197a8897a5d9a54364,2018-08-29,2018-08-14,6,2018-08-10,2018-07-19
,6111995c899f66323e9b5eb680a2fe3a,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
2018-08-16,6111995c899f66323e9b5eb680a2fe3a,2018-08-29,2018-08-16,6,2018-08-15,2018-08-06
,e18132e25df6327c03dec8058bab324f,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,d4c4b1ff3e98465c429c92231ac4a412,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,d4c4b1ff3e98465c429c92231ac4a412,2018-08-29,2018-07-27,4,2018-07-27,2018-07-17
,e66a0a3dfebf45d681746684534b696b,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
2018-08-22,8cb4ce8dc8e41b0fda8123d586ae7c85,2018-08-29,2018-08-22,6,2018-08-21,2018-08-06
,8cb4ce8dc8e41b0fda8123d586ae7c85,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,e5fddd83f887e881222d64e4881f5a32,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,e5fddd83f887e881222d64e4881f5a32,2018-08-29,2018-08-01,4,2018-08-01,2018-07-18
,35242320149dead6113074bf70689528,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,35242320149dead6113074bf70689528,2018-08-29,2018-08-01,4,2018-08-01,2018-07-17
,4044a0140bff08dc5ba2745af208b048,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,13d626970b75390a0ebbc3ca84b0ba56,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,faee724480f9e5bd27fe8c81b4b7a508,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,faee724480f9e5bd27fe8c81b4b7a508,2018-08-29,2018-07-27,4,2018-07-27,2018-07-19
,f1fac4f0a5d12abf2774a70a8d0084b5,2018-08-29,2018-08-29,2,2018-08-29,2018-08-16
,f1fac4f0a5d12abf2774a70a8d0084b5,2018-08-29,2018-08-14,4,2018-08-14,2018-07-20
,60f2448bc7b5ca83fe3fc540949d915e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,dfc027a1ca535da82b7d057661021ef7,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,d79454733a357b42f3def6a50c1545fd,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,d79454733a357b42f3def6a50c1545fd,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,f8e191e26164662ed71212188134692d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-13
2018-08-13,f8e191e26164662ed71212188134692d,2018-08-29,2018-08-13,6,2018-08-09,2018-07-19
,a869b3715ebdbcea97fd9d130f6e06df,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,c60d0f43ef0054a16f6c3db58d2a9424,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,6c0d4555351894dcdd6e406784e9766c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-14
2018-08-14,6c0d4555351894dcdd6e406784e9766c,2018-08-29,2018-08-14,6,2018-08-13,2018-07-18
,735f3db281d63862de870d7af373d256,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
,735f3db281d63862de870d7af373d256,2018-08-29,2018-08-07,4,2018-08-07,2018-07-19
2018-08-28,8946eea291004c665f70438eeded368a,2018-08-29,2018-08-28,6,2018-08-23,2018-08-06
,8946eea291004c665f70438eeded368a,2018-08-29,2018-08-02,4,2018-08-02,2018-07-18
,3619147bfdf0ad54a2593583487dddfb,2018-08-29,2018-08-29,2,2018-08-29,2018-07-24
,54af807314d5296bd6cd3f32c960d4c2,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,2116e0b25f92ded96d1fdb58f147dac5,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
2018-08-29,3e06e7f10aeec3d51a5a2b22d7344bbf,2018-08-29,2018-08-29,5,2018-08-24,2018-08-06
,3e06e7f10aeec3d51a5a2b22d7344bbf,2018-08-29,2018-08-01,4,2018-08-01,2018-07-17
,399d28682ab1aa41c943b9d618932339,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,54d43012131070fb48559859246db25c,2018-08-29,2018-08-21,4,2018-08-21,2018-08-03
2018-08-03,54d43012131070fb48559859246db25c,2018-08-29,2018-08-03,6,2018-08-02,2018-07-17
,eb6543ad338802bbdff2de6c8b8a6d5d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,eb6543ad338802bbdff2de6c8b8a6d5d,2018-08-29,2018-08-01,4,2018-08-01,2018-07-19
,711318ff03fa975976cedc9676e2337d,2018-08-29,2018-08-22,4,2018-08-22,2018-07-17
,bd7f11399a16ac3441a7697386e1cfd2,2018-08-29,2018-08-29,2,2018-08-29,2018-07-26
2018-07-26,bd7f11399a16ac3441a7697386e1cfd2,2018-08-29,2018-07-26,6,2018-07-25,2018-07-17
,5bdbda9a5b81419c8e6adb2578d6cb76,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,4b17097087b2a29dc9748c92e8fb1fae,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
,4b17097087b2a29dc9748c92e8fb1fae,2018-08-29,2018-08-15,4,2018-08-15,2018-07-18
,7b2880fa57e691f55e704d1bd95991fb,2018-08-29,2018-08-29,2,2018-08-29,2018-07-24
,ab882cffdf56cf5c5551ae52ecdbc039,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,24078000bb659c82f9a8672d2b6801b9,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,6410686b177543b9b4fb03524bedd381,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,30769f0c01d2e264fc486f76acb81f97,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,30769f0c01d2e264fc486f76acb81f97,2018-08-29,2018-08-01,4,2018-08-01,2018-07-19
,1f72e9044ff0543722e217610ac92a2f,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-07-31,1f72e9044ff0543722e217610ac92a2f,2018-08-29,2018-07-31,6,2018-07-30,2018-07-19
,7597c0e8379a3ba4f5e91c85b2d80062,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,7597c0e8379a3ba4f5e91c85b2d80062,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,e52d5b858d7e7b08523444984a26c6ab,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,222312fe80adec8bf8e2e0660def7fe1,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,0695ba981273c1d857eaad7eead604c6,2018-08-29,2018-08-29,2,2018-08-29,2018-08-07
,0695ba981273c1d857eaad7eead604c6,2018-08-29,2018-07-25,4,2018-07-25,2018-07-17
,36ed9754b149aba7b36c14ec7b9bc96e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
2018-08-21,36ed9754b149aba7b36c14ec7b9bc96e,2018-08-29,2018-08-21,6,2018-08-20,2018-07-17
,b12fe8e46cde1766803a1d6c55af4c8c,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,1a5e0f53144674035bc8e13bb0ab85e2,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
2018-08-28,3d2feec488426bd4044c5e904069dd2c,2018-08-29,2018-08-28,6,2018-08-24,2018-07-19
,55b65d8c616958df8e25b3b6137c599e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,859899f16983a181d9e8c295593c459b,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,1b95fe8c576b912f837d49f6a8b0cc60,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,1b95fe8c576b912f837d49f6a8b0cc60,2018-08-29,2018-07-26,4,2018-07-26,2018-07-17
,a60d4d10cf62b01bc791405c918c094c,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,1d7ba12ed3c12ae5f406f2486b203115,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
2018-08-09,1d7ba12ed3c12ae5f406f2486b203115,2018-08-29,2018-08-09,6,2018-08-06,2018-07-17
,e3e57b6413bfc8264721e94d02b18f78,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,1cd745ed8ee11e883c5a1ba30987970e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,9750705321cee9a81da22a2588cc5f34,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,9c309a55c4a882b4b231e6538b8bb831,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
2018-08-28,4c9ee5282d43bcaa89722615dc14cb2f,2018-08-29,2018-08-28,6,2018-08-22,2018-08-06
,4c9ee5282d43bcaa89722615dc14cb2f,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,64d3da2b66192405fa2b0f6f2ae6510a,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,df97f50954334d5f0cabd2a284a3dcb2,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,68b712767b2b175a7973a8a7eb62a601,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,69b69badb2d43062ee774ee2f8d3db3c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
,69b69badb2d43062ee774ee2f8d3db3c,2018-08-29,2018-08-15,4,2018-08-15,2018-07-30
2018-07-30,69b69badb2d43062ee774ee2f8d3db3c,2018-08-29,2018-07-30,6,2018-07-27,2018-07-17
,86ca10053d525c77a9c9c05c65bd9ad5,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
2018-08-17,86ca10053d525c77a9c9c05c65bd9ad5,2018-08-29,2018-08-17,6,2018-08-16,2018-08-06
,86ca10053d525c77a9c9c05c65bd9ad5,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,081b9283d6b9d37e5a20c122798c5c90,2018-08-29,2018-08-29,2,2018-08-29,2018-08-07
,081b9283d6b9d37e5a20c122798c5c90,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,5f4d4ad1d966e4f3a093a47b06df968e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-07
2018-08-07,5f4d4ad1d966e4f3a093a47b06df968e,2018-08-29,2018-08-07,6,2018-08-06,2018-07-17
,b84ef266f9b0261350b46bef56a36919,2018-08-29,2018-08-29,2,2018-08-29,2018-07-24
,11f1083a80f7f8b84e5b1c04d5737517,2018-08-29,2018-08-29,2,2018-08-29,2018-07-27
2018-07-27,11f1083a80f7f8b84e5b1c04d5737517,2018-08-29,2018-07-27,6,2018-07-26,2018-07-17
,325f59e20f77011cff04918d1dec1a0d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-07-27,325f59e20f77011cff04918d1dec1a0d,2018-08-29,2018-07-27,6,2018-07-26,2018-07-17
,baefd24cfb743b8cc051c0f30654857b,2018-08-29,2018-08-29,2,2018-08-29,2018-08-16
2018-08-16,baefd24cfb743b8cc051c0f30654857b,2018-08-29,2018-08-16,6,2018-08-15,2018-07-18
,591aa4f647bf77805aab44346ea27ac7,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
,591aa4f647bf77805aab44346ea27ac7,2018-08-29,2018-08-01,4,2018-08-01,2018-07-17
,c8fc93694d629f88825f461479f8a342,2018-08-29,2018-08-29,2,2018-08-29,2018-08-10
2018-08-10,c8fc93694d629f88825f461479f8a342,2018-08-29,2018-08-10,6,2018-08-08,2018-07-17
,ce72215168c51a1f4835b2bd44afddd3,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,31963e13ec81c48605bc51f3999ae34e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,e209fa7550ce776b67b14bfc7e555caa,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
,e209fa7550ce776b67b14bfc7e555caa,2018-08-29,2018-08-15,4,2018-08-15,2018-07-17
,9f639281621056ac8df47942f5d763a0,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
2018-08-08,9f639281621056ac8df47942f5d763a0,2018-08-29,2018-08-08,6,2018-08-07,2018-07-19
,4952df70676d2e46611c7ee4dfbd8498,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,ce539d7e9ed73b347be84adde5900c6e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,9aabc416246ccd56291b7290823d956f,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,30e1c705c3eba77fc4aad5374c83cc36,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,1b74bcc332c356e14df81f1f93265c1f,2018-08-29,2018-08-15,4,2018-08-15,2018-07-24
,e4519006aa879e08600e51ead7ec47f5,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
,e4519006aa879e08600e51ead7ec47f5,2018-08-29,2018-08-14,4,2018-08-14,2018-07-19
2018-08-29,9a17263c2ec0d25a2d6d076a35e58048,2018-08-29,2018-08-29,5,2018-08-24,2018-08-07
,9a17263c2ec0d25a2d6d076a35e58048,2018-08-29,2018-08-03,4,2018-08-03,2018-07-17
,c63a2cb71642efd5fea3dc068e0d95a6,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
2018-08-20,c63a2cb71642efd5fea3dc068e0d95a6,2018-08-29,2018-08-20,6,2018-08-15,2018-08-07
